"","Transect","Elevation","Quadrat","Time_Surface","Time_Absorption","Angle",".N","d15N",".C","d13C","f300_area","f670_area","f300_maxwl","f670_maxwl","f300_lo_wlhm","f300_up_wlhm","f300_width_wlhm","f300gauss_lo_wlhm","f300gauss_up_wlhm","f670_lo_wlhm","f670_up_wlhm","f670_width_wlhm","f670gauss_lo_wlhm","f670gauss_up_wlhm","f300_max","f670_max","NDVI","OSAVI","SAVI","MTVI","PWI","GMI1","GMI2","MCARI","TVI","Vogelmann4","Boochs","Boochs2","CARI","CI","Carter","Carter2","Carter3","Carter4","Carter5","Carter6","Datt","Datt2","Datt3","Datt4","Datt5","Datt6","DD","DDn","D1","D2","EVI","EGFR","EGFN","GI","Gitelson","Gitelson2","Green.NDVI","MCARI.OSAVI","MCARI2","MCARI2.OSAVI2","mNDVI","mND705","Maccioni","MSAVI","mSR","mSR705","mSR2","MTCI","NDVI2","NDVI3","NPCI","OSAVI2","RDVI","REP_LE","REP_Li","SIPI","SPVI","SR","SR1","SR2","SR3","SR4","SR5","SR6","SR7","SR8","SRPI","Sum_Dr1","Sum_Dr2","TCARI","TCARI2","TCARI.OSAVI","TCARI2.OSAVI2","Vogelmann","Vogelmann2","Vogelmann3","PRI","PSSR","PSND","CRI1","CRI2","CRI3","CRI4","MPRI","PRI.CI2","CI2","PSRI","ClAInt","TGI","PRI_norm","PARS","DPI","GDVI_2","GDVI_3","GDVI_4","DWSI4","NSpp_Treb","NSpp_Trent","Prop_Trent"
"38","B","700","8",1.2,34.75,112.5,NA,NA,NA,NA,47.0024612442004,3.38201270335361,341.28,668.626875,301.63925,391.72425,90.085,0.0388575880478559,0.0200243800838158,648.631375,690.72775,42.096375,0.00535808944301287,0.00400571763519575,0.290769419404366,0.042044599899705,0.0975374109485442,0.116927958687902,0.149789634577745,3.53826363791238,1.0064109430724,1.28682503374085,1.14554282325261,0.265067155985225,131.436007345448,-0.0145311408201052,0.0987767417975605,0.0292705835817258,33.6746879870542,0.98722083574506,1.65763150618215,0.867858381627966,0.845527989728696,0.897801656665326,1.04137693134606,14.9161419292903,0.45048647407457,1.12309601046311,0.933695074647722,0.0639379889878682,1.08587331354572,0.0789064211175927,0.828353044911195,-36.6229413467636,3.54536817097643,5.49544920711841,-0.058829099094558,2.77270703315638,0.444662866397621,0.933944185253647,0.0611896651393277,-1.71744102540089,0.138219505938722,1.37091007131829,1.60055051396237,21.2497657162856,0.277578929865879,0.175810459275701,0.621656700909895,0.173797686054352,1.8080279492195,1.43655297429061,0.444447619737592,1.86313251590934,0.0596409761734524,0.035901302184608,0.192326148491935,0.0688736485360494,0.613113132981561,592.688879751071,726.237729823182,2.47577732694678,3.466305156364,1.22761656907936,1.14554282325261,1.1737929937054,1.28682503374085,1.03612958996681,0.97013678862747,1.09762756751333,0.702110980584654,0.929354011132287,0.690711156807384,55.9582903406251,3.05454957135441,0.67164000414994,3.61571130706216,3.39754427982191,51.3848981519696,1.06292371033041,-0.0142615494875466,1.00258982610014,-0.04210223653746,1.21645475346393,0.218153588515586,0.00533201851588737,0.0124404760793626,-1.23087311204106,-1.086657314838,13.360847206985,-0.00891303863250788,0.170961176258981,0.138409221639848,3914.11283496,70.3637778442155,0.0816614607452686,1.359315156809,39.3047519594629,0.190787470299452,0.276400776146035,0.352482684011772,0.920774028757308,4,1,0.2
"39","B","700","9",23.25,32.8333333333333,90,NA,NA,NA,NA,79.4281052745241,6.24572887731357,355.036125,668.840875,301.489375,418.186125,116.69675,0.0392969617543334,0.0483096036137098,648.703375,691.357875,42.6545,0.00809360999558013,0.00502258847343388,0.354090389990506,0.0627523060432167,0.0966898432969422,0.116385850977429,0.149303319153762,7.03400462398173,1.01740222157514,1.29250271262211,1.16264039921604,0.572291789494182,256.162808278307,-0.0165870673060092,0.001631093282618,0.242593334080542,49.4443390783139,0.999475629601785,2.41072819622681,0.862660998616184,0.845500732773213,0.897239016882458,1.04331770396564,22.4347496160356,0.430507626335034,1.10825289457664,-2.16314679196593,0.0562329520457858,1.06382473546592,0.0681498411368324,1.26009547452714,-54.3235664134439,1.89905869750526,-0.65192671338813,-0.0797651334089367,2.86050028569142,0.461410339784479,0.944704756180255,0.0552647695310734,-1.22567468641223,0.130683892015907,8.18947038697221,3.10027804346388,37.1928981504052,0.241385628808447,0.162183866062026,0.586717364043781,0.169582475376536,1.70961110509943,1.40608550062279,0.451930982084416,2.19282560779277,0.0616806183794237,0.0272184480384435,0.236551296390322,0.0712764937129197,0.744667809387382,613.090585154963,712.027477352716,1.52485270588613,6.40465382350124,1.2327772913455,1.16264039921604,1.17558660191666,1.29250271262211,1.03775372988345,0.965192897612469,1.10507630461971,0.670338327438944,0.902866391973703,0.664464585344223,67.9594706401042,2.58500156291694,1.42809610975994,6.25442370719639,23.6254971750565,90.1659894665485,1.05551745683042,-0.0162736095565409,0.694383513573141,-0.0424963210142241,1.21064673316471,0.256508963349935,0.00577308265249113,0.0116745764623293,-1.25048795094486,-1.11675713756125,19.2091913987435,-0.011830287563492,0.181734800920272,0.154456760273039,5748.194563635,298.698672904804,0.0535546695761589,1.4883399799915,2.85241966371058,0.187528998675645,0.268698268013203,0.338926827685556,0.933531402350794,3,1,0.25
"40","B","800","1",25.1666666666667,55.4242424242424,70.25,1.12,-0.12,28.0025,-21.7325,69.8034241631016,15.3172529058208,344.24215,674.937908333333,300.5006,379.762875,79.262275,0.0394563676633022,0.0472029603585787,652.064416666667,702.846575,50.7821583333333,0.0131321163490323,0.00797692157510174,0.400999950707576,0.122714967286516,0.184972296129729,0.22641935647802,0.291025253827354,14.2103108075407,0.988840713900294,1.62092997312697,1.27452400576813,1.51456164010428,495.25413569806,-0.0283977603563052,0.0511014118211863,0.169560264149311,57.969798477045,1.0051480698206,2.59767178442067,0.768180743081539,0.709685859260364,0.827104775101109,1.08111421086928,22.9708543473648,0.692342133070773,1.30332399866379,-0.697031078271999,0.0473199099335037,1.1691765612116,0.0721174099715998,1.92534991905756,-65.5177947836457,0.836500782967063,1.11232460430666,-0.142256380318188,2.71589129405063,0.450342223772613,0.874661922280987,0.0420849694180728,-0.870844197931134,0.263668154118434,6.96512021268345,5.91893951245752,39.9254324175287,0.337344565575559,0.188958989899982,0.639130619944966,0.315055885980002,2.2842061536254,1.50995800865831,0.566603675102183,1.95478511186727,0.10269891327858,0.0763585457520768,0.337144141369697,0.118801319334919,1.56380808073078,651.349721276179,717.480286062681,1.99545949234298,13.739134378021,1.47859621807498,1.27452400576813,1.32053035491388,1.62092997312697,1.09468639459956,0.921562099340233,1.19120955779657,0.527186778448397,0.8689330466915,0.515710991428587,67.6715265510418,8.5912279191115,3.64517882756588,10.8877135584531,17.7645230636491,77.6049200325175,1.09811337468491,-0.0277645057890777,1.29495710561728,-0.0763306886453125,1.46878107993364,0.402165851387693,0.00826344325604098,0.0203479721515639,-1.61318257960329,-1.25502687738358,19.4291718128133,-0.022806273990662,0.307002251288934,0.220264708583703,6499.52783923983,228.48467345814,0.0586376955501369,1.87019401235774,-13.1385229453211,0.351495449849282,0.489036296310321,0.596115131359446,0.854014215736274,9,2,0.181818181818182
"41","B","800","10",18.4871794871795,49.351282051282,85.9615384615385,NA,NA,NA,NA,66.3345773279925,11.5289441466692,348.826,676.019544871795,300.929653846154,387.421711538462,86.4920576923077,0.0378728872098401,0.044616625629923,651.343974358974,699.545019230769,48.2010448717949,0.0092969961095325,0.00723662318364349,0.357817312240153,0.104758315595644,0.152729572569194,0.185795998385604,0.238683751379255,9.84425986190739,0.981631362713271,1.52905261677757,1.21449870103562,1.33070133970975,368.688801792582,-0.0210914236895238,0.0969514122735679,0.184185664207557,53.1339597577194,1.00461592287953,2.35444084775723,0.808146260762265,0.750460357778614,0.866207167832651,1.07735456113263,21.1404705888061,0.55007002771488,1.20634519486376,3.1538130861648,0.0490323145603924,1.15620385371758,0.0696427260053079,0.90007234807945,-57.3821903790636,1.08487616186287,0.853328544433148,-0.111590073298177,2.72103508448115,0.453419792195539,0.884510982580293,0.0444128530605407,-1.17608561245352,0.224348964202267,7.10512518087442,3.84492622735824,31.4476787025558,0.308409785595378,0.159803497263907,0.561610042046201,0.265031113057618,2.06025766846022,1.40754879537605,0.500200960657017,1.45142091921913,0.079457885500576,0.0673989639639057,0.299167503071128,0.0918979613696804,1.22248538951024,697.681996660473,715.247370064021,2.10205811629289,9.37030735957055,1.38040049342171,1.21449870103562,1.26002206206107,1.52905261677757,1.09107430350851,0.924901211502515,1.14082579851731,0.566492493723851,0.877790977242141,0.56121207238147,62.7348685748398,7.19736253348325,3.20841721388046,7.30265507721841,18.0159626539709,64.5368003558135,1.07300760841483,-0.020685747660229,-0.196695168419376,-0.0705045574200038,1.37160397604266,0.351632020294304,0.00780135619928214,0.0192887139314026,-1.50266793104523,-1.17946624883381,17.9646965696142,-0.0177124916069887,0.238531237419955,0.212114436603838,5947.02704913603,193.996094974644,0.0651280452435304,1.74125562432562,-1.84041944685984,0.293616585106185,0.415180644497614,0.515304718859507,0.866847323444666,10,3,0.230769230769231
"42","B","800","2",22.1979166666667,54.325,80.6875,NA,NA,NA,NA,82.4032523675128,16.8318471377205,353.4734875,678.293797916667,301.8668,396.59351875,94.72671875,0.0488166192261035,0.0564597224956511,652.922120833333,712.55080625,59.6286854166666,0.0160507595462036,0.00894292820240212,0.443168891094843,0.139559011567395,0.204171986873778,0.252167417269321,0.324134166204382,15.4483127748389,0.975689350459862,1.65654077294907,1.29677111010279,1.50952555498373,503.468521062961,-0.0333669987604434,-0.0299697255457818,0.110755751538194,56.8963767869028,0.999781778940525,2.60788877591266,0.747862123859647,0.692900568479093,0.807436453681053,1.08557744666707,22.6919716832284,0.750179072606983,1.3793563833801,-30.4329998664102,0.0453089158532386,1.15961556990311,0.0760342361160664,2.10036191581468,-64.9348541755705,0.629307568567448,1.13610561274449,-0.165197345598037,2.67775656569801,0.442477332503076,0.877903800140776,0.0406979915050467,-0.880435173391622,0.28120513306631,8.1680084402545,6.03341894274176,44.5444214004533,0.360062502850383,0.203384604909968,0.684029508506767,0.346343964863498,2.34491711679923,1.54649444267456,0.59376763674317,2.22623945555087,0.112510179166784,0.0761488180897146,0.334827107772796,0.130146660296475,1.70032520727672,752.888852556035,717.142358009142,1.56047346359252,15.096979305642,1.53693738491716,1.29677111010279,1.3461150915994,1.65654077294907,1.10343549255351,0.915841165701471,1.21470528570246,0.532401215001107,0.875775610103975,0.518140033498908,66.4683746156147,7.43724628727467,3.62264855378804,11.2439554261773,21.5371490780866,90.9527092659609,1.10929903235322,-0.0326456991210901,0.00745966800617574,-0.0714930752623706,1.53083087791739,0.415626004244929,0.00772127975710302,0.019915072250832,-1.66927812464875,-1.29290814018926,19.3142166834019,-0.0253082380205086,0.334383950144757,0.207234570576548,6378.12806787854,233.138369408211,0.0358662137297297,1.90417529908825,-20.258723582728,0.386010201004704,0.533211126394912,0.644709522197159,0.853133406827864,6,3,0.333333333333333
"43","B","800","3",21.752380952381,53.3852380952381,81,0.635,0.39,44.79,-24.095,78.1578803349611,8.8975459044424,352.561725,675.340708333333,299.33855,389.410925,90.072375,0.0449069744747971,0.0472392538018936,654.412616666667,699.942775,45.5301583333333,0.010254823683204,0.00547174777184454,0.390831259744575,0.0843654902516393,0.15710569008107,0.193630786994121,0.248839752061685,9.23914321723755,0.97821444680751,1.59245422045391,1.21988119870063,0.88701397218021,332.729904144406,-0.0240568781776859,0.0757586972788986,0.186869708938572,58.6976535780813,1.00450696518114,2.80731397040891,0.80013892734451,0.731056350714645,0.85502330237421,1.06984740859568,22.9788768519068,0.673986932420651,1.24418723607752,-24.4032900369857,0.0468424713770285,1.20913618921773,0.0686920269552906,1.4027918492501,-64.3716521454165,1.33611834140339,1.20660889402699,-0.120746168022086,2.4503670874179,0.412789707877612,0.844021069803729,0.0403526105533177,-1.03705890945861,0.252038877693504,6.05251443905309,3.84673780463452,33.5775223058236,0.271064047234487,0.143299870900717,0.618209475477616,0.277492417293435,1.80793143829074,1.34823754904954,0.508478764781758,1.76374787305726,0.0830262539906641,0.0915370386251337,0.373327064524501,0.0960389756604317,1.31224992305793,675.882550729484,716.105207572932,2.17209431132791,8.95386364192022,1.38707223453155,1.21988119870063,1.25632174327575,1.59245422045391,1.08160487309044,0.933674710005459,1.14952947369571,0.495448964818509,0.862025631090225,0.47234082074856,65.2841808190626,7.11200612536151,2.11102617159595,7.46346722727935,15.5804298965989,69.0255982105874,1.07693880141334,-0.0236247448825456,1.26831087469704,-0.0798660159868791,1.40347043595674,0.396348447961366,0.00858045577697261,0.0213699646599464,-1.57198245369207,-1.18898089174336,19.3010620691022,-0.0207703136412967,0.24845418426056,0.25553825215031,6637.27960944983,206.387328357832,0.063656756139149,1.84986339356973,-5.07604152827897,0.303168844318185,0.43058808962535,0.536409869742407,0.823790279699568,7,3,0.3
"44","B","800","4",24.7366946778711,50.5158263305322,77.34375,1.36,-1.68,44.09,-20.9,79.8584124350979,11.8618692110813,355.30571,674.813442222222,300.473726666667,399.97956,99.5058333333333,0.0451605126005401,0.0447948108725706,653.302997777778,699.417113333333,46.1141155555556,0.0107439168031785,0.00678054281708041,0.419267582455858,0.103272456517893,0.177761336342151,0.217692103788918,0.279656556915654,12.329499468625,0.971501300622736,1.59931317665436,1.25029929355359,1.37722774743284,431.664756720735,-0.0267894746319518,0.0849508155090624,0.147901974712462,56.374061511852,1.00338824075836,2.50354925635202,0.778999743344147,0.712519093539809,0.836175664037091,1.07921497091246,22.1824198958214,0.692001537382012,1.28602422109333,-16.2263980912638,0.0507139502551573,1.17680590554819,0.0781147337553424,1.51421762531946,-62.5361705533064,-0.0520929800347448,0.402405666508276,-0.131537682586736,2.54929608112446,0.427121010537638,0.864852638684563,0.0443707603278761,-1.01972413458151,0.259862868666556,6.56919331470717,4.81793520552398,36.858457031519,0.33408952877428,0.17752051249692,0.641109399205471,0.307418645094743,2.16216818402585,1.45691917782993,0.539797936705422,1.90077275449491,0.0942083732299299,0.0790394152771444,0.328755240409048,0.108956953539356,1.46016484171764,694.197444867498,718.906471951585,1.99698228013876,11.9396183855814,1.44819616506069,1.25029929355359,1.29428824780088,1.59931317665436,1.09278603786032,0.924222980669647,1.1740776545954,0.536376193057891,0.876426315620281,0.521884757449066,63.7926499279917,8.37843275541892,3.30103234557434,9.29340683297062,16.5379341787887,74.1712996670577,1.08970488784708,-0.0262826877114144,0.844718350829722,-0.0723299728827181,1.45241618083602,0.38717300741356,0.00784879110986069,0.0211595620195126,-1.58287257168305,-1.2228515749292,18.8797545806519,-0.020589618185099,0.28104923966116,0.22279297103761,6314.42353695356,193.642467369581,0.0533796599728203,1.8156687240851,-1.75611367665524,0.34065134854523,0.479248956586483,0.590904482639248,0.846532394761934,15,4,0.210526315789474
"45","B","800","5",15.7569444444444,50.7833333333333,84.375,NA,NA,NA,NA,68.0625254751927,11.2942367544428,348.115408333333,676.722865277778,300.62345,388.5692625,87.9458125,0.0413677470283205,0.0431292983005446,651.657997222222,702.384704166667,50.7267069444444,0.0107005936812309,0.00681589180888283,0.365677187021214,0.0986813967270142,0.161013552384591,0.196936132896988,0.253020104484799,9.97974084995938,0.985635097676976,1.56218301556979,1.22857833384301,1.02408767909487,348.102887150243,-0.02515644027128,0.0226208222683694,0.146274171189732,52.9685627742357,1.0028695016756,2.48023160403531,0.797038326715881,0.737840978815574,0.84966302583603,1.07106540037866,21.002419147766,0.612054210484258,1.26111135227649,-20.1842034048187,0.0496364845037668,1.17298585893266,0.0729276158083249,1.37990405687546,-58.6446355696797,0.846554526755337,0.909361117213063,-0.12282705253752,2.70038701437503,0.445596813095939,0.870169400871475,0.0443990576492428,-1.07911212740699,0.240394947276497,5.77082795398582,4.06997766645153,32.5159270632915,0.309746817626274,0.169243607705905,0.627890134810061,0.278036961656028,2.05675353497906,1.43764747526155,0.519428953242781,1.76108227147977,0.0861749731082501,0.0759533916039158,0.3195194905538,0.0996651289291637,1.29884410627207,714.416547354165,718.107515546169,2.07856275061915,9.6349969028958,1.407431041417,1.22857833384301,1.26947137385015,1.56218301556979,1.0839838099246,0.931310203779535,1.15988587016968,0.551209626882778,0.87416696307131,0.538807631171726,68.437453222007,5.6999183367249,2.43006250499235,7.64679748870807,14.6945052685767,66.2616801699444,1.08189493394645,-0.0246537413791336,1.46225976799821,-0.0727662851655637,1.41101428315487,0.36962310144625,0.00813972520674976,0.0200437041766879,-1.54345320094511,-1.19936914666259,17.7546765176291,-0.0199752912720242,0.258502529379231,0.220693016051573,5964.68319237819,184.402449833835,0.0632499541737975,1.79239956786929,-14.4710459091499,0.308071301463837,0.432838516848525,0.533510832618993,0.851953627185729,8,4,0.333333333333333
"46","B","800","6",15.8333333333333,35.3222222222222,109.666666666667,NA,NA,NA,NA,75.303969882968,8.1984397413575,351.584083333333,676.882,301.067416666667,416.805416666667,115.738,0.0396312352675377,0.0473020633273537,654.363666666667,700.756416666667,46.39275,0.0105822372640673,0.00565987398616275,0.329643642088807,0.0787639645243758,0.162609605084935,0.19774965949196,0.254105345029614,9.43673884808794,1.00114080782822,1.61535458081329,1.21999513764119,1.02427993474291,326.594762717872,-0.0223886041959,0.0551344589248878,0.195579236029655,54.8758499348745,1.00105110024952,2.59031831539674,0.801445980790121,0.733538205717585,0.855740749720243,1.073823671393,21.6845616217496,0.558565860682759,1.25969066114001,-1.2928601952054,0.0491577649994685,1.20487057375349,0.0748400328674154,1.16818265759682,-59.7505080161618,1.30750825863654,1.08778655078972,-0.13626424159494,3.05094135864401,0.489062775133655,0.84992554400458,0.0428311950683456,-1.37044315406782,0.251660207349185,7.81591208936139,3.65557517180161,36.6229538325779,0.29211329917282,0.158496828637385,0.612793155460606,0.27566050926924,1.92066051702739,1.39098901197827,0.512392194404525,1.75016366064032,0.0838439319786574,0.0885521012038663,0.31919641141183,0.0969693600193103,1.29518227874771,716.33125485857,713.558083581877,1.61237070695872,9.44209431220186,1.41672165053343,1.21999513764119,1.27073746066071,1.61535458081329,1.08835836289137,0.927966869600031,1.14968141359334,0.550508230757366,0.878147697094375,0.54836343800663,65.2525713882639,6.76570325368088,2.34927828892473,6.93150548975158,20.8115796121302,80.2913917652331,1.08598844197347,-0.021918217084617,0.387575955669393,-0.0672027872122846,1.44475327114517,0.383417621674994,0.00788460158375033,0.0217471058513436,-1.60652375687714,-1.19497617133378,18.3611933837758,-0.0207828563675602,0.251195434133336,0.225530765876123,6158.63130115167,210.791567983085,0.0465652326975645,1.86752814996204,-8.06229996801702,0.310011880521976,0.432928077362742,0.529336338474337,0.832365013736121,4,2,0.333333333333333
"47","B","800","7",13.3181818181818,45.7575757575758,93.9090909090909,NA,NA,NA,NA,69.5805507941567,9.92079528795764,346.204818181818,676.869045454545,300.128090909091,393.380454545455,93.2523636363636,0.0433283037233291,0.0443870467339745,652.483772727273,702.782590909091,50.2988181818182,0.0109911032832311,0.00618237633062295,0.34659601234275,0.08951108874727,0.157870301698303,0.194442818180244,0.249818471123958,9.06022073551014,0.994719151057752,1.58509354164104,1.21921847939548,0.937746694406715,317.093584469396,-0.0240810880574245,0.0459010311427817,0.132853984361898,53.8607273898341,1.00137177438207,2.47979877844202,0.802447777418983,0.736171469158618,0.853776061116282,1.07240484597443,21.055454583237,0.599528287924419,1.25795562485694,-22.0505410891453,0.049805338949237,1.19667023495366,0.0739344443533864,1.2528451252838,-59.1521580153229,0.993471775036069,0.81995986955187,-0.124166397455472,2.66442209954066,0.441499737650678,0.851455293987972,0.0436832267442944,-1.15713255608377,0.24732647638241,5.74448083034579,3.72242587661616,31.1385817566663,0.291762325361054,0.158230264506129,0.619638501070418,0.274112365995189,1.94034647586003,1.40180691882352,0.511249797395843,1.73135614154709,0.0832012233125012,0.0866565198700491,0.326661384439854,0.0962244886278435,1.27948542407774,691.60132307186,717.307016954339,2.12479361383352,8.93193274304268,1.39950530125047,1.21921847939548,1.25976628559955,1.58509354164104,1.08527415014091,0.931943761087235,1.15354607882081,0.537375655223151,0.87354929457482,0.5293441758068,67.4963566386743,5.96368678174278,2.20028061312441,6.93045326554438,14.5836766234191,63.547216359385,1.08082869887054,-0.0236016332462986,0.726586179589005,-0.0734342998336122,1.42069295941331,0.37939846027502,0.00818583229531705,0.0211810168109085,-1.56972507892454,-1.19139000035358,17.7805003239616,-0.0194729326062857,0.250483522803207,0.235369382634149,6055.79986850182,177.786151893582,0.0647384655198335,1.81869960882623,-15.2834290080982,0.302015923394879,0.424343704667359,0.523233977041051,0.832959014485659,7,4,0.363636363636364
"48","B","800","8",15.9479166666667,51.75,86.4285714285714,NA,NA,NA,NA,82.9616159298113,6.75328059658054,352.835785714286,672.200904761905,300.684071428571,403.326357142857,102.642285714286,0.0424738912669199,0.0472166805260511,651.244952380952,693.3585,42.1135476190476,0.00877322551840829,0.00521687397983802,0.373549370626644,0.0670896471453376,0.131890601605323,0.161162131995417,0.207023537606649,6.94550288727122,0.997515048321463,1.50582840390441,1.187174104917,0.721852099239159,269.006217019465,-0.0186418352545812,0.0673823786753477,0.241172513645087,57.1638565050942,1.00272737935037,2.79650633035237,0.832100101137004,0.771180574358989,0.876846086515757,1.0637208014158,22.8925770803171,0.552333792963219,1.18207912493508,-0.708469441342282,0.0488719556706253,1.18217355723463,0.0669745512333928,1.11830272564381,-62.0670913892151,1.47132061398068,0.524501252468253,-0.104466237772031,2.68411020056651,0.445747678024945,0.860142576089706,0.0435001797644827,-1.25177689385161,0.214881017582423,5.74345798208102,3.12719947971996,30.2163365601771,0.243095762050959,0.135161509936623,0.606773970360807,0.231547519182477,1.70704812141917,1.32650078546444,0.475066751610608,1.59875014247063,0.0703327199903048,0.0790684739739938,0.34946218170487,0.0813379937875502,1.07674267452336,692.99314229255,714.944455484733,2.23165089693924,6.5089409363167,1.32432572841715,1.187174104917,1.21859731498616,1.50582840390441,1.0695004135238,0.943279761687909,1.12555853231523,0.530469838840308,0.865214654078246,0.512498223150727,70.5116946650595,5.57338793200438,1.66370715229883,5.9402482272966,15.0087129157876,64.2227945161509,1.06752296603416,-0.018275925425994,1.93801003609071,-0.0749244609905356,1.33565269888117,0.358532087470059,0.00822918041295576,0.0193532988936508,-1.4737159661677,-1.14743646683535,19.1061806884406,-0.0180470722891597,0.211881946543781,0.239434416250571,6497.1125742519,227.915144937134,0.0750353368652154,1.76993895434557,1.54298772098087,0.25452939199893,0.361672524368353,0.451043247091676,0.845449069942594,7,1,0.125
"49","B","800","9",17.9444444444444,49.6472222222222,92.3333333333333,NA,NA,NA,NA,69.5597087104615,7.24528698784618,343.310422727273,675.041959090909,299.580718181818,389.402059090909,89.8213409090909,0.0419260730060861,0.0444617014296267,654.927027272727,697.567540909091,42.6405136363636,0.00902447873791956,0.00520967504884439,0.350294134148335,0.0688440240771936,0.152599209916905,0.188365391185742,0.241982455502148,7.43872943882279,0.986056960224049,1.61720547866661,1.20783932381038,0.71086966592559,268.040145426196,-0.0228092454261449,0.0417802079253028,0.180089799700185,55.134001360826,1.00290240802411,2.5865962487242,0.81025287601475,0.732359003522969,0.858749328478993,1.06803115825649,21.1078227978015,0.642228879345545,1.25768023957891,-22.124941876561,0.0511176656011476,1.23657368855147,0.0755220424103344,1.11094296772451,-60.0227869425747,1.26275029293344,0.947893135380552,-0.121296061519502,2.6172697585347,0.433463758524646,0.825920536092219,0.0434744700074785,-1.11050748930698,0.258130340932718,4.19496360707784,3.22473205702049,29.9141734248902,0.273724355124066,0.149715541895241,0.649967663469892,0.267645802649601,1.83314560313878,1.36582780398936,0.501101867955761,1.81573312490438,0.0803033694992323,0.103595040620188,0.34736718612647,0.0928652783650632,1.23734583783062,681.623993268193,719.280991941471,2.22113150893758,7.39373699885386,1.38106189864876,1.20783932381038,1.24211656983067,1.61720547866661,1.07936698643334,0.937080357465008,1.14547505464494,0.516367565746463,0.865792565004982,0.505305267850335,67.5749532081932,5.8699825056822,1.51737749409039,6.17246831477187,10.2092388026416,61.5167782503459,1.07223164162286,-0.0224377304433537,2.1515159293743,-0.0799180127038087,1.4159850047478,0.391658665909743,0.00891253667189587,0.0233202289481864,-1.60034069729292,-1.17686987321026,17.6938429199508,-0.0201995970405875,0.235833952815401,0.258715304334237,6205.422366525,155.019968731542,0.0702305344847511,1.87475103834526,-2.11689739114749,0.293164487233859,0.414116440535478,0.513320877274757,0.805326964912801,6,7,0.538461538461538
